time,episode,action_sum,action_Normal,action_ARP_POISONING,action_MITM_DOS,action_REPLAY,action_DNP3_ENUMERATE,answer_Normal,answer_ARP_POISONING,answer_MITM_DOS,answer_REPLAY,answer_DNP3_ENUMERATE,
2025-01-18T12:44:48.297221,48587,30,7,3,9,7,4,9,6,3,4,8,
2025-01-18T12:44:48.348648,48602,15,4,3,3,3,2,1,3,4,5,2,
2025-01-18T12:44:48.409244,48626,24,9,4,4,2,5,1,5,4,9,5,
2025-01-18T12:44:48.420673,48636,10,1,2,2,3,2,6,0,2,1,1,
2025-01-18T12:44:48.475115,48656,20,3,3,3,4,7,7,4,2,6,1,
2025-01-18T12:44:48.534509,48680,24,4,2,5,3,10,3,6,5,3,7,
2025-01-18T12:44:48.549514,48696,16,3,1,7,1,4,4,5,0,6,1,
2025-01-18T12:44:48.608094,48717,21,4,3,4,3,7,5,6,3,4,3,
2025-01-18T12:44:48.609093,48718,1,0,0,0,1,0,0,0,0,1,0,
2025-01-18T12:44:48.720629,48754,36,6,6,13,8,3,9,6,7,6,8,
2025-01-18T12:44:48.739341,48771,17,3,4,3,3,4,4,2,1,4,6,
2025-01-18T12:44:48.795232,48789,18,3,4,2,7,2,2,4,3,5,4,
2025-01-18T12:44:48.853865,48811,22,4,3,2,7,6,5,5,5,4,3,
2025-01-18T12:44:48.855867,48812,1,1,0,0,0,0,0,0,0,1,0,
2025-01-18T12:44:48.919117,48840,28,3,7,5,3,10,5,3,8,6,6,
2025-01-18T12:44:48.925120,48846,6,1,0,2,2,1,3,0,0,2,1,
2025-01-18T12:44:48.967380,48852,6,0,2,3,1,0,1,1,2,0,2,
2025-01-18T12:44:49.036296,48883,31,7,7,7,7,3,6,7,4,8,6,
2025-01-18T12:44:49.046296,48894,11,2,2,3,1,3,0,3,3,3,2,
2025-01-18T12:44:49.094624,48904,10,2,2,1,3,2,3,1,2,4,0,
2025-01-18T12:44:49.175551,48945,41,7,11,6,9,8,7,9,8,6,11,
2025-01-18T12:44:49.420125,49037,92,21,20,18,16,17,15,19,16,19,23,
2025-01-18T12:44:49.422126,49038,1,0,0,0,1,0,1,0,0,0,0,
2025-01-18T12:44:49.693817,49119,81,22,12,14,12,21,16,22,9,16,18,
2025-01-18T12:44:49.815393,49167,48,14,6,8,5,15,6,7,18,5,12,
2025-01-18T12:44:49.873766,49190,23,7,5,2,4,5,2,4,6,1,10,
2025-01-18T12:44:49.937748,49217,27,6,6,6,7,2,7,2,0,11,7,
2025-01-18T12:44:50.310776,49361,144,26,28,32,23,35,24,37,27,25,31,
2025-01-18T12:44:50.321777,49372,11,4,2,2,2,1,1,3,4,3,0,
2025-01-18T12:44:50.365556,49378,6,1,1,2,1,1,0,1,2,1,2,
2025-01-18T12:44:50.368359,49380,2,0,0,1,1,0,0,0,0,2,0,
2025-01-18T12:44:50.431404,49405,25,7,9,4,3,2,5,5,5,8,2,
2025-01-18T12:44:50.446912,49423,18,6,5,2,4,1,4,4,3,4,3,
2025-01-18T12:44:50.491430,49430,7,1,1,0,1,4,4,0,2,0,1,
2025-01-18T12:44:50.502429,49442,12,5,1,1,0,5,3,0,4,2,3,
2025-01-18T12:44:50.693259,49514,72,23,12,11,15,11,15,16,13,19,9,
2025-01-18T12:44:50.804228,49551,37,7,6,4,9,11,4,12,9,6,6,
2025-01-18T12:44:50.811537,49555,4,1,2,0,1,0,0,1,0,1,2,
2025-01-18T12:44:50.829147,49574,19,5,0,7,3,4,8,5,1,3,2,
2025-01-18T12:44:50.882994,49591,17,3,4,2,3,5,3,2,9,1,2,
2025-01-18T12:44:50.934383,49607,16,3,2,2,4,5,3,1,4,3,5,
2025-01-18T12:44:50.938384,49611,4,2,0,0,2,0,1,0,1,1,1,
2025-01-18T12:44:50.950892,49621,10,2,2,2,1,3,4,1,2,3,0,
2025-01-18T12:44:50.953892,49623,2,1,0,0,0,1,1,1,0,0,0,
2025-01-18T12:44:51.012651,49647,24,3,2,9,4,6,8,6,3,3,4,
2025-01-18T12:44:51.188002,49708,61,11,13,13,13,11,14,11,16,12,8,
2025-01-18T12:44:51.253592,49728,20,3,2,3,6,6,5,4,5,5,1,
2025-01-18T12:44:51.270284,49739,11,4,2,2,2,1,0,1,5,3,2,
2025-01-18T12:44:51.344790,49773,34,11,7,8,4,4,6,6,4,9,9,
2025-01-18T12:44:51.446065,49801,28,2,7,7,6,6,9,4,2,7,6,
2025-01-18T12:44:51.510209,49827,26,6,6,3,5,6,4,5,3,8,6,
2025-01-18T12:44:51.513219,49829,2,0,0,0,2,0,0,0,0,2,0,
2025-01-18T12:44:51.773970,49933,104,25,12,25,22,20,17,20,13,27,27,
2025-01-18T12:44:51.787974,49947,14,3,3,3,2,3,3,3,3,3,2,
2025-01-18T12:44:51.838946,49955,8,1,2,1,2,2,0,3,1,3,1,
2025-01-18T12:44:51.844453,49960,5,0,0,1,3,1,1,2,1,1,0,
2025-01-18T12:44:51.857454,49973,13,2,2,4,2,3,3,3,6,0,1,
2025-01-18T12:44:51.906986,49984,11,5,2,3,1,0,1,2,3,2,3,
2025-01-18T12:44:51.914986,49991,7,1,1,0,3,2,1,1,3,2,0,
